asin,reviewText,overall
B00JDYC5OI,"I just completely yelled the title of this review, along with a &#34;NO&#34; when I finished this short story.I purchased it about 45 minutes ago, on a whim, after reading another review for it. I read the preview and I was hooked - blam, there goes $.99. GREAT money well spent. Please, please give me more?One author to another, I'm all but begging you.Okay, but seriously, please let me know when the next one's out. I NEED IT.",5
B00JDYC5OI,"Loved this book but honestly it,was,way too short. Will definitely be getting the next book when it comes out. Highly recommend.",4
B00JDYC5OI,I love love this book. It is loaded with spades of sex. Andrew is scorn from something from Hispanic past. Andrew meets Alyssa online and befriended her thinking she is 27.  Alyssa who is actually Aurbery. Andrew hates lyers  and gives her a hard time when he finds out who she really is but can stop thinking about or wanting her except he has a lie of his own.,5
B00JDYC5OI,Purchased this book on the recommendation of a blogger I follow and was immediately hooked! I read it from start to finish in one sitting and never wanted it to end. And the ending? Oh baby! CANNOT WAIT for book 2!!!!!!!,5
B00JDYC5OI,Great writing I am intrigued. Good start to character development. Good supporting characters. I like the writing style in this one.I hope the writing keeps up. I started to read her first book and was unable to finish it so I am hoping this one stays on the level of interest that it started with.,5
B00JDYC5OI,"If the blurb to this book doesn't grab your attention, you might want to consult your doctor. Having said that, this book was awesome! It's a shorter novella you can finish in one sitting. Andrew and Aubrey had me right away. It made me think of the the show Catfish on MTV and all the people that pretend to be someone they aren't as they hide behind their computer screen living in a fantasy world.This book weaves together a mysterious storyline that will leave you craving more of the arrogant Andrew that you can't help but find seriously sexy. His demands are in your face throughout most of the storyline. His desires are never down-played and most of all, his unique sense of humor will leave you shaking your head. The dynamic between him and Aubrey is intense and there is no room for excuses. Lies aren't tolerated and there are no apologies.Sometimes in life the things you crave the most are the worst for you. In other cases, you simply can't take no for an answer or demonstrate any sense of control when you need it most. You need to read this book to see for yourself everything the author has created. It's clever, fresh and will leave you wanting more! More Andrew, more Aubrey and more answers!",5
B00JDYC5OI,"If I could give this book 5+++++++++++++++++ stars I would, but 5's the limit...The description of this book wets your thirst for the story...but when you start drinking it in you will be &#34;drenched&#34; in more than one way ;-) I know I was and have no shame ;-)Andrew & Aubrey's relationship starts off in an anonymous lawyer group where you don't have to use your real name, but as you will read that is where the conflict starts and then one of them realizes they were lied to..and talk about being pissed!!. WHIT WHIT WHIT what can I say but Woman you can write Amazing Sex Scenes!! The sex scenes were so HOT that my legs where squeezing together tightly, I was seriously panting & needed to change my undies ( no shame in my sharing)Andrew & Aubrey's chemistry is HOT that you mightght need to let your Kindle cool down ;-) He hates what she did but once he gets a &#34;taste&#34; it's like they say you can't just have one chip, you need the whole bag ;-) and that damn cliffhanger...Whitney please I NEED MORE Andrew & Aubrey!",5
B00JDYC5OI,"I came upon this book title thru Facebook and even tho have never heard of this Author before I had my Reasonable doubts , I decided, what the heck let's give it a chance .... Oh man , I'm not doubting anymore , boy, I was in for a very pleasant surprise ,  this story suck me right in because it's written from both main characters point of views so you get the whole story , what is going thru their minds and feelings , so it makes the book balance .. What a dirty mouth those two have .... Pew .... Hot , hot , hot ..... MELTING HOT . Sooo good I can't wait for the second book to come out .  Andrew, aka Thoreau  has spent the last several years man-whoring his way through all the women on various dating sites, He makes it clear from the beginning of each date that he is interested in only one thing ...&#34;Casual sex. Nothing more. Nothing less.&#34; Those are the exact words this lascivious hotter than hot lawyer  has posted on his dating profile in answer to the question &#34;What I'm looking for?&#34; .... He hates liars .. It makes you wonder why ?  Enter Aubrey, aka Alissa  a pre law student and a ballet dancer , she joins one of this online services for attorneys only (using an invitation sent to her mother a high profile attorney) just to get advise in research for her law classes and Pretending to be 27 years old just recently graduated attorney , she becomes online friend with Andrew for six months they chat online , text and eventually phone calls , not knowing how the other looks like , both gave an alias as name , he wants to meet her in person , but she refuses until ..... She has an interview for an undergraduate internship at the law firm where the is a partner ... Oohhhh things are about to go from hot to molten lava . You must read this book , it has a huge cliffhanger but damn is so good .",5
B00JDYC5OI,"It took the first chapter for me to realize that this was just going to be far too short for me...  Andrew Hamilton the arrogant ass is absolutely delicious.  I don't care that he uses women, not a bit... because when the bricks come tumbling down it's going to be absolutely delightful to read.The story moves at a lightening pace and my only worry is that 3 books isn't going to be enough.  There appears to be so much story to tell from both of the characters.The writing in this is good, the characters are engaging and they have some great dialogue. The scenes in this are steamy and even when you feel like you shouldn't like it, you just do.  I've already read the second book and wait impatiently for the third!",5
B00JDYC5OI,"I loved this book.  It was a short read, but so worth it.  It was funny, true and what an ending.  I cant wait for the next book.  Two characters, so different, but so strong and stubborn.  I loved the story, the setting and just, well everything.",5
B00JDYC5OI,Loved this book! I hadn't read any of Whitney's books before and ended up reading all of her books this weekend! I cannot wait till the next one in the series!,5
B00JDYC5OI,"I loved this. I must admit, at the beginning of the story, it didn't hold my attention. Once I got into the story, it was a fun read. I can't wait to read book two.",4
B00JDYC5OI,This book was great! I was so wrapped up in it that I couldn't put it down. I am anxiously awaiting the next book. I hate how short it was though. Definitely not long enough to get to know Andrew! I love the writing and will definitely check out more books by this author.,4
B00JDYC5OI,"Not really sure what to say about RD. I mean besides, WOW, I think RD is a great book that will leave you wanting more.Andrew is a cocky, yet sexy, lawyer who wants what he wants and gets what he gets. Then he meets Aubrey/Alyssa-trust me you'll love this twist-and things change.The twists, turns and sexual tension is HOT HOT HOT! I love this book and can't wait for book 2!",5
B00JDYC5OI,"I enjoyed Andrew&#8217;s brutal honesty in this book.  For .99 cents this book is short and awesome read, well worth the money.  I&#8217;m really looking forward to the second installment of the story the book left me wanting more.  At times in the story Andrew had me laughing out loud. No one could ever accuse him of being a liar.  Andrew's character acted more like a brat. He was very use to getting his way, but I liked him anyway.",5
B00JDYC5OI,What are you doing to me!?  You can't just leave me hanging like that!  It should be against some readers cruelty law or something!  I really really hope that #2 will be out soon and we won't have to wait a long time!,5
B00JDYC5OI,"What a awesome start to this 3 part series. I'm telling you, when u start it, you won't be able to set it aside. Love it...H/h are combustible and totally likeable and strong. Great character development.",5
B00JDYC5OI,This book was great!  I was able to read it fairly quickly and I like that.  I loved the characters.  I was totally blown away with how this book ended.  I need the next ones ASAP!  You should read it -,5
B00JDYC5OI,"As always when I read a new author for the first time I go in with my eyes wide open and not too many expectations. Well WGW definitely exceeded my expectations&#8230;..this is a cool read!! I most certainly was not disappointed&#8230;.except maybe a little with the length (a measly 78 pages&#8230;..explains the .99c price tag) I finished this in one sitting. This was a sassy, smutty, slightly angsty roller coaster read that had me engaged from the first paragraph. Phew, what a dirty mouth Mr Hamilton has&#8230;&#8230;talk about a naughty, naughty boy!! Andrew Hamilton is crass, extremely forward and slightly infuriating when it comes to his interactions with women until he meets Alyssa (Aubrey Everhart) online and things for him change. Aubrey is a sweet, sexy ballerina/ pre-law student hiding behind an online profile, posing as a full fledged lawyer. When she applies for an internship at Mr Hamilton&#8217;s firm things come to a head and jeez it goes off with a bang but be warned it leaves you on a cliff hanger and I am desperate to see how this whole thing unravels. Hopefully we don&#8217;t have to wait much longer for Volume 2.~Nice and Naughty Book Club~",4
B00JDYC5OI,"Just when the story was getting good that was the end. I would have liked for there to be more in this book. Very disappointed that there,wasn't more of a story going on.",3
B00JDYC5OI,I loved this story and can not wait until the next one to see how it continues.  When I started reading it I did not know that it was a series and it does leave you hanging.  Great story though.,5
B00JDYC5OI,"Wow! What a rollercoaster ride. Thrilling, sexy, slightly angsty. Andrew is infuriating and all alpha lawyer. Aubrey is a sexy ballerina/ pre law student. I'm hooked. Looking forward to book 2. FYI cliffhanger.",4
B00JDYC5OI,"Andrew has a filthy, filthy mouth, and I love that!  I'm on the fence with the girl though, she is a bit of a dolt.  But, the story line was interesting and original, and the cliffhanger is a doozie, so I will be reading the next book in the series.  All in all, a short, but good read.",4
B00JDYC5OI,"I am hooked.  I loved the Mid-Life Love novels and Jonathan was such a sexy, sweet man.  Now Andrew Hamilton, holy hotness....he is such a naughty, naughty boy and I loved every word out of his dirty mouth!  I almost yelled out loud when I read the last line of the episode - I just knew she was going to leave us hanging there.  Whitney you are certainly building the anticipation for episode 2.  Thank you again for these fabulous stories that take us out of reality and into our fantasies..",5
B00JDYC5OI,"loved this book, couldn't put it down.  just the take is from him is hot. second is also great.  can't wait for more",5
B00JDYC5OI,"This was an awesome impulse buy for me. The hero in this book is an arrogant prick with a filthy mouth. I LOVED that about him. The heroine is a complex but slightly clueless creature that seems more fragile than she is. At least, that's how she came across to me. At first. The more that I read, the more I started to like her. This was a great start to a trilogy and I hope that the wait isn't too long for the next book.",5
B00JDYC5OI,there are so many things i can say about this book and it wont even do it justice i loved this book and i am becoming impatient waiting for the next one Whitney Garcia Williams Kudos to you please release the book soon i cant wait,5
B00JDYC5OI,first time ive read this author's work and it was just what I needed! love the witty dialogue and Aubrey's personality. sooooo looking forward to the next!!,5
B00JDYC5OI,"it was a quick read, a little quicker than I had hoped. but good none the less...I hope the next one comes out just as quickly!",4
B00JDYC5OI,it was short book . but a good line story. I can't wait for the second book to come out.,5
B00JDYC5OI,ahhh this book was fantastically hot!! I loved both these characters. I thought there witty sexy banter was hilarious!!! Can't wait for the next!!!!,5
B00JDYC5OI,Great read..I couldn't put it down. but just when the book got good it was the end....I'm not a fan of short books..I love the long novels...so my only grip about this book is it is to to short.,4
B00JDYC5OI,"I began reading this book, and it seemed kind of run of the mill beginning.  As I kept reading I was totally enveloped in the story.  I began thinking of how from internet contact, people still want human contact, they need it.The story line credible and the interaction between the main characters is sooooooo hot and funny!!!! Really liked and could not stop reading it!!!!! Definitely recommend it!! Can't wait for part two.",5
B00JDYC5OI,I didn't realize this was a serial. I'll definitely be picking up the rest of the series as soon as they're available!,4
B00JDYC5OI,"I the way the author told the story from the the leading characters point of view. I can't wait to see what happens with Andrew, Aubrey and his wife.",5
B00JDYC5OI,ok..I was on a fb page and a lady was talking about this book and stated how HAWT it was.. so I had to give it a try..let me say..if I could give it more then 5 stars I would..freaking luved this book!  I read it in a few hours lmao. I can't wait for book 2!!  goodness it was HAWT! =) u won't b disappointed!!!,5
B00JDYC5OI,This book was a quick read. This was a hot one! I am excited for book two. Definitely gonna read the next one!,5
B00JDYC5OI,You must read this.  Wow.  Written incredibly well and super steamy.  I am loving Andrew.  I need more.  Hurry up #2,5
B00JDYC5OI,Every book she writes gets better and better.  You have to love a book that puts you out of your comfort zone.  Can't wait for the next installment.  This is one book you won't be able to put down.,5
B00JDYC5OI,The amen was that???? That was a tease but a good one! This story is short and you will feel like you need book two yesterday! Loved it,5
B00JDYC5OI,so glad this was just 99 cents. Just too unbelievable for me to take seriously....and no plot whatsoever...none.  A complete waste of time.,2
B00JDYC5OI,Holy **** this book was awesome !!!! loved it... need more like now! **** me wow!!! I loveee Andrew and his dirty mouth...yummm. you won't regret buying this book! 10 huge gold stars for me!!!,5
B00JDYC5OI,"Read this book if you like hot men and hot hook ups.  I was just getting into the story when it was over!  I dislike super short installments.  The main character, Andrew, is hard to like. Only after he starts to break his rules do you realize he really doesn't Iike himself either.  This is when the book gets good. Aubrey is likable at first. She holds her own before she ever meets Andrew. After they meet, she turns into an easy intern. Just not in her original character.  The book ends in a huge cliffhanger, so be prepared.  Overall, the story was fun, but felt like just a chapter.",3
B00JDYC5OI,"I have never heard of or read a book by this author before, but I can say that I am now a fan of her work. No offence to those published authors out there, living their dream and feeding their families, but sometimes self-published novels have an air and quality about them that published ones can't measure to. I always say, that &#34;starving&#34; artiste (I mean that in a good way), normally produce some of the best works.Without a reasonable doubt, I can say that I enjoyed this story. I love the characters, detail, story line and development. For the first time, I could actually manage them throwing each other up against walls, without rolling my eyes to the sky. The thing that has me weary, is her wanted career path. I am one of those persons who ALWAYS have a plan B and thoroughly believe in stability. Therefore, I kind of want her to be committed to being a lawyer.I like all the characters so far and even the cliches are tolerable. There isn't much spin or twist to the story line from others of it's genre and subject matter, but there is something about Aubrey and Andrew that makes you fall in love with them and exclude them from the group some people would say they are firmly apart of.Andrew is a douche to everyone but Alyssa; He is witty, intelligent, sarcastic, sexy, possibly and introvert and quite the dirty talker. I don't mind that this novel has two POVs, but I currently slightly prefer Andrew to Aubrey's POV. He got me from the first page and I just kept on yearning for him right down to the last.Aubrey is quite the hellcat when provoked and I love her &#34;honesty&#34;, I say this tentatively. She adds fire and intensity, she is outspoken, confident and it completely baffles me, as to her lack of friends. I loved her instantly and her banters with Andrew are hilarious, spicy and always end with some arousing kink free sex. It's raw, gritty, passionate, unexpected and in just the right amount of doses.This novel is all about pace; You have to pace yourself for Andrew's, past and the demons he are trying to outrun. You also have to pace yourself with regards to their future, because Andrew's past is unknown and the present is murky at best.I love the details and time placed in each conversation and scene. I am actually shocked that this is novella length, because so much is packed in there without you paying attention to the length. I have learnt so much about and from both, while still waiting on the superglue to tie everything together. Maybe Andrew will lend me some off his office floor :)The ending is unfortunately firmly in cliffhanger territory. I'm not gonna front like I'm not disappointed, as his secrets are crawling from their holes and his reaction after Aubrey's last revelation is definitely on my mind. I am thinking up all sort of scenarios at this point and dying to meet the new addition, as well as, to figure out what took the hot shot New York lawyer to North Carolina.There is many more to learn and experience with Andrew and Aubrey. I love them as individuals and as a couple, which I believe is important in romance novels of this nature. If the characters don't know themselves, how will we know?Their story flows while it brings heat, sexiness, mystery and joy. There is always something happening or being revealed and the main relationship dynamic, has me excited in a way I haven't been in awhile with new stories.I hope the continuation will keep this momentum and I can't wait to see what book 2 brings. Hopefully, it's a little longer, because I have fallen in love with fire and fire; It can make the biggest blaze we have ever seen or it can burn until it fizzles. I personally am voting for the first option, so I shall cross my fingers and toes until the next installment.",4
B00JDYC5OI,"A bit over dramatic, and a lot unprofessional, but I was entertained for a $.99 impulse purchase. I'll be reading episode 2.",3
B00JDYC5OI,To quick a read I want more and soon. I love good humor and well written banter. Read it you will not regret it!,5
B00JDYC5OI,Too much for me to handle! That's all I've got to say! Secrets and lies. Deception! Oh this was a wonderful first book. I was invested from the very beginning and cannot wait for more! Highly recommend!,5
B00JDYC5OI,"This is one Hott read! The description had me going crazy for this book! So of course I one clicked and was I pleased or what! One hottie lawyer looking for one nighters , and one girl looking for answers online....they collide in cyber world...What could happen? Hottness is what! This was an awesome short read with humor ,a little suspense and oh yeah a lot of sexiness! Whitney G totally dilivered and had me aching for more! Cant wait to read the next installment!",5
B00JDYC5OI,This is a short book with more parts to come - lol.  Very hot story about a lawyer and a college intern.  I cannot wait for next part!!!!  Did I mention it's HOT?,5
B00JDYC5OI,"This was my first time reading Ms. Williams and she's Awesome!!  First off, I don't usually read short novellas because I like longer books but once I read the blurb, I had to download this story due to my curiosity!  What a HAWT read with some spicy, smexy scenes and then I read the next line that I didn't know was the LAST line & said WTF??!!  Had to go back and reread it to make sure my eyes didn't get it wrong.  Wowza!  I can't wait for the next one in the series. You should definitely be reading this book!!  Highly recommend! :-))",5
B00JDYC5OI,"Reasonable Doubt by Whitney G. Williams5 StarsSo as most of you know, I, Ladyballs very rarely give 5 star reviews.  You also know that I don&#8217;t like to read a bunch of short books that equal a series.  Actually, I HATE it.  Well, let&#8217;s mark the calendars people, because today I DO!  Reasonable Doubt rocked it out!  I effing loved it and could not put it down. I totally got sucked into it and the world around me seemed to cease because it was so intriguing. Because it&#8217;s not too long, I will make this short and sweet, or try to.Andrew is a lawyer, a good one at that, works for one of the top law firms around and he is hot, smoking hot.  Like with most hot, successful men he is a full blown d*&khead.;  He has a different flavor of the week and is a &#8220;hit it and quit it&#8221; type of guy.  The way he treats women makes me want to ball punch him but by the end of the story I may or may not of had a ladyboner for him.  I think in the next book we will find out why he is such a douche canoe towards women.Ok, so, he is trolling dating websites to look for one night stands or with him weekly stands and is definitely getting his money worth.  Him and his huge c*&k; seem to have a voracious appetite for vagina. The only drawback to being on this site he is finding is that people are liars.  They are not who they seem to be and he has been on more than one date where the person he saw a profile picture of is not the person he is meeting and it is PISSING him off!  He is ALSO on a site for &#8220;lawyers&#8221; that you actually need to get an invitation to join, from other lawyers.  This is where he meets &#8220;Alyssa&#8221;, a supposed lawyer.  She is smart, sassy and can go toe to toe with him in the flirtation department.  They have been online friends for about six months and he truly looks forward to his conversations with her.  They discuss all topics and lately he has been giving her advice about some cases she has had. And you guessed it, they have never met!Enter Aubrey.  A twenty two year old law student who is looking to get an internship at any of the top law firms in the area.  She is hot, smart and sassy&#8230;ring any bells&#8230;ding ding ding.  There is also a back story to her but you can go read the book to find out what that is. Well, can you guess where she gets an interview to intern at?  Can you guess who is one of the partners at the law firm interviewing her?  Can you guess who starts to put two and two together during said interview by the very specific answers she is giving.  Answers that he gave a certain lawyer friend on the phone last night!!!!I can&#8217;t ruin the fun for you&#8230;S*** hits the fan when this happens and the rest of the book is the outcome and shenanigans after this interview.  I will say that the sex scenes are hot, hot, hot and as arrogant as Andrew is, I was crushing hard by the end of the book for some reason.  I need, need, need the next book out like now because the way this book ended made me want to scream and hulk smash my kindle in a thousand pieces that I couldn&#8217;t read what happens next!! AHHHHHH...hurry Whitney, please hurry! I highly recommend reading this little gem.",5
B00JDYC5OI,"Andrew (Thoreau) is a lawyer who makes his intentions to every woman clear- he wants one night only, and he wants it his way. He can't stand liars and typically only goes for one type of female- blond with blue eyes and long legs- until he meets &#34;Alyssa&#34; online who claims to be a red head. Suddenly he must have her and does everything possible to meet her face to face. She doesn't want his body, just his help, but when a sudden turn of fate pushes them together lines are crossed and secrets are suddenly revealed.This book really disappointed me. I liked the premise, but the execution was off the mark. I had too little time to get to know the characters, so when the conflict appeared I didn't feel anything towards those involved. Detail was lacking in some scenes, so in some cases I really had no idea where anyone was. Labelled as a romance, I also expected more of a love interest to spark, but only saw lust between the two characters.'Alyssa' tried to claim she was a strong woman but proved she was instead incredibly meek, under even slightly uncomfortable situations. She went to Thoreau so often for advice that I began to wonder if she could truly think for herself. Andrew was very hypocritical and far too pushy for my liking.The ending was so wild and with absolutely no build up, that I knew right away it was a ploy for a long stand novella series. I'm sorry, but I cannot recommend this book to anyone, as it still needs too much work. Perhaps if the author comes out with a full length novel I will try something by her again as the story was written well and had a fantastic editor.",1
B00JDYC5OI,"I'm so happy that I read this book!!!!! it's so unbelievably awesome! the premise of the story is great, amazing characters, great dialogue, STEAMY SEX SCENES equals one amazing book!!! it ends on a cliffhanger and I really wish it didn't cause I just more right right right NOW!! Can't wait for episode 2 and 3 ! Squeals!!!!!",5
B00JDYC5OI,"Honestly, I may be in the minority here, but I'm not that fond of trilogies.  Once I read my happily ever after, I usually don't want to continue the story. Also, trilogies start to drag and ultimately frustrate me.  This story is an exception.  I won't cover much of the plot since it's been covered already.  Andrew is so cynical when it comes to women and relationships so I loved that he finally opened up to a woman.  When he was betrayed, it hit him hard.  I really felt Aubrey's regret when she realized she may have lost Andrew due to her deception.  Even though the first story left me with the dreaded cliff-hanger, I can't wait to read book #2.  Don't doubt it - you'll really like this book.",5
B00JDYC5OI,I devoured this in one sitting. It's so good. Fast paced and hot as hell and sizzling with tension. Can not wait to next book,5
B00JDYC5OI,"Not to sound cliche, but I don't read serials.  I heard a lot of awesomeness about this book and just had to check it out for myself.  Loved this.  It's a quick read, great humor.  I'm just surprised Andrew didn't put the pieces together sooner.  Great read!",5
B00JDYC5OI,"I absolutely loved this book.  I love the witty, smart mouthed, head-strong Aubrey.  I love that she doesn't take any crap from anyone.  We need to be reading about more women like this!!!  Her jerk of a boss (and online friend) Andrew is so bad that he's good!  God this was fun.  Can't wait to read the rest of the series!!",5
B00JDYC5OI,"This book was so fantastic that I'm freaking out because the next one isn't available. Very well written. Flows perfectly. Keeps you glued and on edge because you have no idea what will happen next...The only downside? It's a novella and it's only just enough book to get you interested. That's the sucky part. I may also think that the price for this isn't nearly reasonable considering it's very, very short... but to each their own on that one. I however am not that concerned since it turns out it wasn't a waste at all.This book is currently sitting at #2 on Amazon's best sellers and I easily figured out how this happened.I'm not going to go to much into this book since it's so short, I'll probably end up spoiling it somehow... but the bottom line is that if you are looking for an erotic romance that going to make you blush as well as grin broadly... then this one is the book for you.I'm labeling it as a new adult erotic romance - since the characters are fairly young but it contains reasonable amount of erotic content. I wouldn't say it's entirely erotic since I found it only bordering an erotic theme. So even if you aren't into the hot and heavy that adult erotic romance's offer... you should still enjoy this one and find it damn sexy, utterly gripping and totally naughty without being crass.Rating: 5 Stars! I recommend this!",5
B00JDYC5OI,OMG!! I loved this! I seriously can not wait till the next part of this series! beware it is a cliffhanger. But holy moly its Hot!,5
B00JDYC5OI,"So, just as an FYI, this is a novella (shorter than a novel). Also, it ends on a cliffhanger (which isn't so bad for this one, but the third book isn't out, so I'm biting my fingernails waiting for that).That being said, I really enjoyed this story. There are a few things, some of the dynamics between the two, that I feel aren't explained quite right, but I also know that there are more parts to this story. With the ending, I was glad that I was able to dive right into the next one.",4
B00JDYC5OI,"While scrolling through the best sellers on the Kindle list, I stumbled across this book and I'm glad I did. The alpha male in the book isn't the nicest guy in the world but you can obviously tell he has a good heart. The heroine isn't the most lovable but you get the sense that she's trying to find her way being torn between her true passion and her parents' dream for her. These two make for one of the hottest short stories I've read in a very long time.I love the way the book is split by law definitions and that the definition fits perfectly for each chapter. I didn't catch any obvious mistakes and the writing was great. The only thing I didn't like was the biggest cliffhanger at the end. It drove me a little crazy and now I can't wait for the next part. Hopefully it's really soon.",5
B00JDYC5OI,"Andrew is a lawyer.  He loves sex.  He loves anonymous sex with women he'll never see ever again.  Preferably blondes, who want a good romp, and those who pass on after-sex-cuddles.  &#34;One time, and never again&#34; is his motto, and he lives by it.  That, and he HATES liars.  For any reason.Now meet &#34;Alyssa.&#34;  Andrew's one and only &#34;friend.&#34;  She's a wanna-be ballerina who is going to law school to appease her important lawyer parents.  When she goes to a major law firm to interview for an intern position, both her and Andrew's worlds will turn upside down.Steamy sex, interesting characters full of witty banter, and a jaw-dropping cliffhanger ending.  I can't wait to see how number two plays out!!",4
B00JDYC5OI,"I enjoyed the story. A solid 3.5 for me! I personally thought it was a bit short for myself and would have preferred more of a story line to it. I think it is a good start though to the series. It just was so short that once you started to get into it and hope some story was happening other then sex that it was over. Overall good start to the series, just needed to be longer and have more of a storyline.",3
B00JDYC5OI,"This was such a hot read!  I loved the character development, the banter between the characters, and the boss/employee relationship.  This was the first book I've read by Whitney Gracia Williams, but it will most definitely not be my last!  Can't wait until book 2!!!",5
B00JDYC5OI,"The minute I started reading this book, I know that it's a keeper! I could not put it down! I had a little inkling that she was up to something! The interview scene was the most hilarious for me! Andrew's suspicions and finally realization!",5
B00JDYC5OI,Okay I have to say I absolutely loved this book and the sex scenes were hot!!!!  Someone spray me down with some ice cold water...I can't wait for the next book....I love the story line..I loved the interview that was my favorite part and did not see that coming....great job...I read it within an hour...,5
B00JDYC5OI,"4.5 stars.  I would have given it 5, but since it was part of a series and the other parts are not out yet, I only gave it 4.5. I don't like it when authors release books in 3 parts when they could have easily been one good book.With all of that said....Wow! This little book packs a punch! It is a very quick read, and be warned that the male character, Andrew, is a foul-mouthed, arrogant attorney who is only interested in one-night stands.  He uses an internet dating site and the women he's with know where he stands.  It is a sizzling book that is over too quickly.It has a cliff-hanger, but it's not too irritating because the book is so short that you're not that invested when it ends.  Plus, the other two books in the series are supposed to be out soon.",4
B00JDYC5OI,"I have just finished reading Reasonable Doubt. And all I can say is WOW!!  I devoured this book in one sitting. Couldn't stop reading Until the very last word. From the very first page until the very last  word, I was hooked. The writing was smooth and flowed effortlessly. The storyline was believable. The main characters were wonderfully developed, and I felt like I understood them.As someone who has visited and participated in online dating sites, I could totally relate to Aubrey. As a matter of fact, some situations in the book hit VERY close to home. The end result of my little experiment with online dating was a relationship with a man, kind of like Andrew in some ways, that lasted for years. No ring, is why he is an ex. No HEA for us as a couple, but we are still friends, and still communicate with one another on a regular basis.OMG! What a cliffhanger! Why did you have to torture us this way, Whit? Why?I cannot wait to read book 2. Whitney Grace Williams you are my favorite new author.Take notes E.L. James, and all the rest, this is how it's done.",5
B00JDYC5OI,Thoroughly enjoyed reading this.  I liked Andrew's directness and boldness.  My mouth dropped open at the ending.  I look forward to reading the next installment.,5
B00JDYC5OI,"And I can't wait for the sequel!  This is a new author for me and I'm so glad I stumbled upon this book.  It's a great combination of intelligent characters, dirty-mouth lawyer, HOT sex scenes, with a couple of funny lines thrown in.  Of course the last page ended with a cliff hanger, which I didn't mind because I know I'm going to buy the sequel as soon as it's available.  By the way, when is that??  While I searched for other books by this author as soon as I finished RD, I liked the story line of Midlife Love and saw the number of 4-5 stars so I bought it!  Now I've got about 10 new books to work on...  Amazon, stop recommending books to me &#34;based on your recent purchase&#34; already!!  Haha...",5
B00JDYC5OI,"This was an enjoyable, quick read. A bit formula (hot, emotionally unavailable, alpha lawyer who likes a bit of kink in his sex, beautiful young college girl) but I still liked it...a lot. I must like that formula stuff, lol. Pretty good character development for such a short read, but not a whole lot to the story. I won't hold that against Ms. Williams, for the length of the story and the genre it worked. Cliff hanger at the end, definitely will be reading books 2 and 3....",4
B00JDYC5OI,"Read this one !!!!!  Sexy, sexy, sexy!!!  Great story line and very erotic!!!  Can't wait until book 2 & 3 !!!",5
B00JDYC5OI,"This book is so, so, good, not erotica, but better.  A good book, good story, great h and H, can't wait for the follow-up....buy this book....it is one of the best love stories I have ever read.  Thanks for the privilege.",5
B00JDYC5OI,"This book is simply fabulous, and I completely loved it. It has sass, plenty of humor, delicious dirty-talk and some very steamy scenes. I'm very much looking forward to the following 2 books.This is a serial, and it ends on a cliffhanger, so if that's not your thing, you should probably wait to read them until all 3 parts are out. But once they are out you should grab them and savor them, because this serial will entertain the hell out of you ;)",5
B00JDYC5OI,"When I'm not familiar with an author, I purchase my fiction based on reviews, book description, and cover in that order. For this particular book it was the book description that sealed the deal. I typically try and wait for book trilogies to be completely published or at least have two of them out before I start reading them, but I made an exception for this book and am kicking myself for it as we speak! Why? Because I'm stalking the author for any updates on the release (maybe an early one:) of the second book AND because I've tried reading two other books after this one, while I wait for the 2nd, and have stopped reading them both! This book has ruined me for all other books until I can finish the series.The chemistry between the two leads in this book is off the charts and the dialogue is so well written, that I really believe I am listening to one of the many arrogant lawyers I happened to have gone to college with. She nails the male POV. Trust me:) He's a jerk and he's yummy all at the same time! The cliffhanger was great and I'm looking forward to seeing where the story is going.",5
B00JDYC5OI,All I can say is WOW!! The chemistry between Aubrey and Andrew was amazing! I read it in one sitting with each page turned I couldn't wait to see how the story unravels between these two.  Then I got to the end (WHAT A CLIFFHANGER!!!!) Even if I knew it would of been cliffhanger I would of still read this amazing book looking forward for the 2nd book like NOW!!! I wish there were more stars to rate this book because it deserve much more than 5 stars.Happy ReadingLisa,5
B00JDYC5OI,"This book was ridiculous (in the best way possible), fantastic, and thrilling.  I had no idea what to expect.  I was overwhelmed with the characters; how unique and tantalizing these two are.  They were unbelievably spectacular.  So well thought out and pieced together.  Each having their own special trait that pulls you to them.  Each fulfilling that role that they are playing to perfection.  And each being unique and twisted.  Author Whitney Garcia Williams wrote a masterpiece novella, that is the first book of a brilliant serial.  Sure it's 78 pages, and it doesn't seem like it can be enough to satiate that hunger for a full length novel.  BUT, not only was I satiated, I was tickled pink.  Here's the thing, I usually stray away from novellas that are under 100 pages, because I feel like everything that needs to be conveyed won't be.  Well, it conveys everything you NEED to KNOW to feel COMPLETE!  Scurry over and one click this beauty.  YOU CANNOT PASS IT UP!!  Pure Awesomeness!!",5
